ticker,entry_time,entry_price,exit_time,exit_price,quantity,pnl,pnl_pct
NVDA,2023-08-22T00:00:00,45.91186713027954,2023-08-29T00:00:00,48.99495471954346,273.71,843.8719040574271,6.715230248674809
TSLA,2023-08-31T00:00:00,257.5172697753906,2023-09-01T00:00:00,244.755,48.43,-618.0767252221677,-4.955888894955283
AMZN,2023-08-31T00:00:00,139.59946672058103,2023-09-06T00:00:00,133.7660939025879,90.57,-528.3285761256384,-4.178649786441575
AAPL,2023-08-31T00:00:00,189.67949549865722,2023-09-06T00:00:00,175.00481268310546,66.54,-976.4533945468144,-7.736567822986247
MSFT,2023-09-05T00:00:00,333.71338488769527,2023-09-20T00:00:00,318.9407497558594,37.48,-553.6783647412094,-4.426743367458078
META,2023-09-11T00:00:00,306.63631655883785,2023-09-21T00:00:00,299.0006878051758,40.64,-310.3119525488256,-2.49012538350033
META,2023-09-28T00:00:00,307.68738488769526,2023-10-11T00:00:00,327.672,41.12,821.767373417972,6.495103827412059
TSLA,2023-10-06T00:00:00,255.5653075561523,2023-10-18T00:00:00,225.72404695129396,47.98,-1431.7836838211035,-11.676569441375248
NVDA,2023-10-06T00:00:00,44.88684105300903,2023-10-18T00:00:00,42.768189823150635,273.15,-578.7095834358202,-4.719982917390815
JPM,2023-10-16T00:00:00,147.71757733154294,2023-10-20T00:00:00,142.79706243896484,84.55,-416.0295341674781,-3.331028697779349
GOOGL,2023-10-05T00:00:00,134.14400450134275,2023-10-25T00:00:00,123.14672664642335,92.54,-1017.6880926942416,-8.198113583830967
NVDA,2023-11-07T00:00:00,46.14609847259521,2023-11-14T00:00:00,49.88506637191772,272.01,1017.0366582947161,8.102457245747377
AAPL,2023-11-06T00:00:00,179.359172668457,2023-11-20T00:00:00,191.21859365844728,69.74,827.0760198419214,6.612107322725137
META,2023-11-06T00:00:00,317.3770575561523,2023-11-20T00:00:00,337.99165658569336,39.58,815.9258295892355,6.495302208759626
AMZN,2023-11-01T00:00:00,138.86872572326658,2023-11-27T00:00:00,146.8330157318115,91.24,726.6618203796398,5.735121401211626
GOOGL,2023-11-15T00:00:00,135.32519244384764,2023-12-04T00:00:00,128.82104695129394,92.85,-603.9099089836113,-4.806307957221312
META,2023-12-08T00:00:00,329.72939389038083,2023-12-11T00:00:00,324.2754060974121,37.57,-204.9063213818358,-1.6540799498093686
TSLA,2023-11-15T00:00:00,239.7294954986572,2023-12-19T00:00:00,256.1535936584473,51.47,845.3483322843953,6.851096117991903
META,2023-12-12T00:00:00,334.263922668457,2023-12-26T00:00:00,355.71393731689454,37.4,802.2305478515647,6.417089369741218
NVDA,2023-12-13T00:00:00,48.43838938903808,2024-01-08T00:00:00,52.348599975585934,259.94,1016.4201398672494,8.072544599166132
MSFT,2024-01-08T00:00:00,372.3820197753906,2024-01-19T00:00:00,399.6199690246582,33.36,908.6579869555676,7.314517834587371
GOOGL,2023-12-19T00:00:00,139.1089712219238,2024-01-24T00:00:00,149.91993731689453,91.47,988.879068706972,7.77158079741941
AMZN,2024-01-08T00:00:00,148.47833183288571,2024-01-25T00:00:00,158.26157817077637,83.84,820.2273729687529,6.589006097470055
AAPL,2024-01-23T00:00:00,195.61541816711423,2024-01-30T00:00:00,186.85295329284668,64.04,-561.148250548094,-4.479434676658144
TSLA,2024-03-01T00:00:00,198.92872572326658,2024-03-04T00:00:00,182.86695304870605,61.69,-990.850756293639,-8.074134399726844
GOOGL,2024-03-18T00:00:00,148.30816366577147,2024-04-11T00:00:00,157.80204670715332,84.64,803.5622606225597,6.4014568090650386
TSLA,2024-04-29T00:00:00,187.16697572326657,2024-05-01T00:00:00,182.6771406097412,64.42,-289.23517801330456,-2.3988393765381795
JPM,2024-04-29T00:00:00,193.00280755615233,2024-05-17T00:00:00,204.18560939025878,64.67,723.1917946116637,5.794113554981791
