ticker,entry_time,entry_price,exit_time,exit_price,quantity,pnl,pnl_pct
GOOGL,2026-06-08T12:45:00-04:00,363.44306655883787,2026-06-08T12:55:00-04:00,361.9177187805176,34.43,-52.51772400756728,-0.41969373436192436
AAPL,2026-06-08T13:05:00-04:00,314.0036924438476,2026-06-08T13:10:00-04:00,313.15153134155275,39.86,-33.967141537473594,-0.27138569475493074
META,2026-06-08T14:15:00-04:00,588.5678993530273,2026-06-08T15:00:00-04:00,586.5278752441407,21.26,-43.37091255493029,-0.34660811626476995
JPM,2026-06-08T14:05:00-04:00,313.17785522460935,2026-06-08T15:00:00-04:00,311.8578434143066,39.95,-52.7344718215941,-0.42148951092216463
NVDA,2026-06-08T13:45:00-04:00,209.0888848876953,2026-06-08T15:05:00-04:00,208.22156268310547,59.84,-51.90056072265432,-0.4148102875270787
META,2026-06-08T15:40:00-04:00,588.7882122192382,2026-06-08T15:55:00-04:00,591.15825,21.25,50.36330284118776,0.4025280621411765
AMZN,2026-06-08T15:40:00-04:00,245.29505305480956,2026-06-09T10:45:00-04:00,244.57518731689453,51.01,-36.72035129104563,-0.29346932559385114
META,2026-06-09T09:30:00-04:00,591.5485381469726,2026-06-09T11:25:00-04:00,587.8915004882813,21.16,-77.3829168579093,-0.6182143007481762
AMZN,2026-06-09T13:35:00-04:00,244.41416816711424,2026-06-09T15:35:00-04:00,243.46629670715333,51.2,-48.53101874999848,-0.38781363088281195
GOOGL,2026-06-09T13:20:00-04:00,363.222845336914,2026-06-09T15:35:00-04:00,362.79684365844724,34.45,-14.675757823180417,-0.11728383386007282
JPM,2026-06-09T13:25:00-04:00,311.936625,2026-06-09T15:35:00-04:00,311.2384378051758,40.11,-28.0042883843981,-0.22382341118943183
TSLA,2026-06-10T09:35:00-04:00,396.50609533691403,2026-06-10T09:50:00-04:00,392.4972160949707,31.56,-126.5202288757307,-1.0110511008757461
GOOGL,2026-06-10T09:40:00-04:00,365.975595336914,2026-06-10T09:50:00-04:00,363.36128109741213,34.19,-89.38340384856927,-0.7143411399044695
NVDA,2026-06-09T13:25:00-04:00,204.10389389038085,2026-06-10T10:00:00-04:00,205.33945317077638,61.3,75.73978388824627,0.6053580149034897
META,2026-06-10T09:45:00-04:00,590.449845336914,2026-06-10T10:05:00-04:00,584.3750619506836,21.19,-128.72465995422144,-1.0288398640809298
AAPL,2026-06-10T10:15:00-04:00,290.80051977539057,2026-06-10T10:25:00-04:00,289.42028146362304,43.03,-59.391654555356716,-0.4746340594004442
MSFT,2026-06-10T09:55:00-04:00,405.1247212219238,2026-06-10T10:40:00-04:00,401.65793756103517,30.89,-107.08894728484914,-0.8557324397366349
NVDA,2026-06-10T10:05:00-04:00,206.41571267700192,2026-06-10T10:45:00-04:00,205.15494548034667,60.61,-76.4150997892748,-0.6107903222600561
GOOGL,2026-06-10T09:55:00-04:00,366.5962409973144,2026-06-10T10:50:00-04:00,363.54609365844726,34.13,-104.1015286755353,-0.8320181708817573
MSFT,2026-06-10T12:25:00-04:00,403.0426546630859,2026-06-10T13:20:00-04:00,401.53306256103514,31.04,-46.8577388476556,-0.37454896760559214
JPM,2026-06-10T12:35:00-04:00,312.6673659973144,2026-06-10T13:35:00-04:00,310.9087812194824,40.02,-70.37856280883545,-0.5624458990859555
TSLA,2026-06-10T14:10:00-04:00,385.064672668457,2026-06-10T14:15:00-04:00,383.2214059753418,32.49,-59.88773485931276,-0.47869015880931276
JPM,2026-06-10T14:00:00-04:00,312.81249999999994,2026-06-10T14:15:00-04:00,311.2584373168945,40.0,-62.16250732421713,-0.49680325533839875
AAPL,2026-06-10T11:15:00-04:00,290.5502697753906,2026-06-10T15:10:00-04:00,292.54715634155275,43.06,85.98593553894325,0.6872774779062724
JPM,2026-06-11T09:50:00-04:00,311.8103086242675,2026-06-11T10:00:00-04:00,309.73496841430665,40.12,-83.26264922363012,-0.6655778056592936
NVDA,2026-06-11T09:45:00-04:00,202.35214389038083,2026-06-11T10:50:00-04:00,200.85893756103516,61.84,-92.3398794067361,-0.7379246400050867
JPM,2026-06-11T10:30:00-04:00,311.68637499999994,2026-06-11T11:00:00-04:00,309.42028097534177,40.14,-90.96101414977907,-0.7270430170899108
AMZN,2026-06-11T12:05:00-04:00,237.5623219451904,2026-06-11T12:50:00-04:00,236.21354695129395,52.68,-71.05346667846527,-0.5677562766908973
NVDA,2026-06-11T12:10:00-04:00,201.98177877807615,2026-06-11T12:50:00-04:00,200.60918756103516,61.96,-85.04575180785982,-0.6795619017441673
META,2026-06-11T12:15:00-04:00,564.9544046630858,2026-06-11T12:55:00-04:00,559.9345001220703,22.15,-111.1908855834941,-0.8885503855853973
AAPL,2026-06-11T11:35:00-04:00,292.87256655883783,2026-06-12T09:35:00-04:00,293.3064060974121,42.73,18.537963483278194,0.14813252865290252
META,2026-06-11T13:30:00-04:00,568.5173512573242,2026-06-12T09:45:00-04:00,561.7177492675781,22.02,-149.72723581420837,-1.1960236525249706
TSLA,2026-06-12T10:35:00-04:00,397.47706655883786,2026-06-12T10:40:00-04:00,393.36624975585937,31.48,-129.4085129577629,-1.0342274180917992
GOOGL,2026-06-11T13:25:00-04:00,351.3309909973144,2026-06-12T12:30:00-04:00,361.11353109741214,35.62,348.45407836548077,2.784422766784185
JPM,2026-06-11T13:15:00-04:00,310.84052877807613,2026-06-12T13:00:00-04:00,318.8808121948242,40.25,323.6214075241103,2.5866264763976203
META,2026-06-12T10:55:00-04:00,571.1606168823241,2026-06-12T13:15:00-04:00,568.0333877563477,21.91,-68.51759015014383,-0.5475218412373034
MSFT,2026-06-12T10:55:00-04:00,389.1787985534668,2026-06-12T13:45:00-04:00,386.47794232177733,32.15,-86.83252784881557,-0.6939885321934847
AMZN,2026-06-12T13:05:00-04:00,237.57733633422848,2026-06-12T14:00:00-04:00,236.06370304870606,52.67,-79.7230651484657,-0.6371118175148692
JPM,2026-06-12T14:15:00-04:00,319.96964389038084,2026-06-15T10:45:00-04:00,320.81887463378905,39.11,33.21341437469523,0.2654097848417
JPM,2026-06-15T11:45:00-04:00,321.8815575561523,2026-06-15T12:50:00-04:00,320.93874975585936,38.87,-36.64693919738656,-0.2929051939014762
TSLA,2026-06-12T12:45:00-04:00,398.7483561096191,2026-06-15T12:55:00-04:00,408.4028948364258,31.37,302.86287985992504,2.421210916328531
AMZN,2026-06-12T14:40:00-04:00,237.4572212219238,2026-06-15T14:05:00-04:00,245.8888595123291,52.69,444.26302152145615,3.550803065502582
TSLA,2026-06-15T13:15:00-04:00,410.88047122192376,2026-06-15T14:40:00-04:00,409.38021853637696,30.45,-45.68269427489999,-0.3651311733276525
NVDA,2026-06-15T14:40:00-04:00,212.52230755615233,2026-06-15T15:10:00-04:00,211.7780154876709,58.88,-43.8239169921865,-0.35021832627371247
AMZN,2026-06-15T14:50:00-04:00,246.8466061096191,2026-06-15T15:20:00-04:00,245.5342187805176,50.69,-66.52491371215562,-0.5316610788315678
JPM,2026-06-15T15:15:00-04:00,321.5813614196777,2026-06-15T15:35:00-04:00,320.0596248779297,38.91,-59.210768839414605,-0.47320421029067844
AAPL,2026-06-15T15:05:00-04:00,296.60630755615233,2026-06-15T15:50:00-04:00,295.51418756103516,42.19,-46.07654259399352,-0.3682052496170929
MSFT,2026-06-12T14:30:00-04:00,388.29791366577143,2026-06-16T09:30:00-04:00,391.5080939025879,32.22,103.43200723022711,0.8267312606731273
AAPL,2026-06-15T15:55:00-04:00,295.5402401123047,2026-06-16T09:35:00-04:00,294.330375,42.17,-51.02001178588791,-0.40937407097081707
META,2026-06-16T09:35:00-04:00,597.6970755615233,2026-06-16T10:30:00-04:00,592.2021879272461,20.94,-115.06294706176529,-0.9193432357210226
TSLA,2026-06-16T11:05:00-04:00,409.3413359680175,2026-06-16T11:15:00-04:00,405.38409658813475,30.57,-120.97280784301611,-0.9667333914676896
META,2026-06-16T11:10:00-04:00,598.2376546630859,2026-06-16T11:40:00-04:00,594.5048756103515,20.92,-78.08973778320308,-0.6239625713357329
GOOGL,2026-06-16T10:15:00-04:00,371.9215377807617,2026-06-16T12:15:00-04:00,371.8977190246582,33.64,-0.8012629553210877,-0.006404242208075931
AAPL,2026-06-16T09:50:00-04:00,297.7724811096191,2026-06-16T14:20:00-04:00,298.37134341430664,42.02,25.164194042970568,0.20111405273447136
NVDA,2026-06-16T13:45:00-04:00,209.64944244384765,2026-06-16T14:40:00-04:00,208.69109390258788,59.69,-57.203824427795475,-0.4571195277642821
TSLA,2026-06-16T14:10:00-04:00,405.64523022460935,2026-06-16T14:45:00-04:00,404.1954060974121,30.85,-44.727074324035044,-0.357411851334839
TSLA,2026-06-16T15:05:00-04:00,406.0906825561523,2026-06-17T09:30:00-04:00,400.1994060974121,30.81,-181.51022769378406,-1.450729285798261
META,2026-06-16T14:10:00-04:00,597.6970755615233,2026-06-17T09:30:00-04:00,589.1501892700195,20.93,-178.88633008117503,-1.429969568359392
GOOGL,2026-06-16T14:10:00-04:00,372.9325575561523,2026-06-17T09:30:00-04:00,369.8997190246582,33.55,-101.75173273162586,-0.8132404827748009
NVDA,2026-06-17T12:20:00-04:00,207.6775628662109,2026-06-17T13:15:00-04:00,206.7830154876709,60.25,-53.89647955703567,-0.43073857676011557
JPM,2026-06-16T15:45:00-04:00,331.19084533691404,2026-06-17T14:00:00-04:00,335.24440658569335,37.78,153.1435439788826,1.223935173889154
TSLA,2026-06-17T12:05:00-04:00,402.25686599731443,2026-06-17T14:05:00-04:00,401.13846853637693,31.11,-34.793345009765666,-0.2780306703192402
NVDA,2026-06-17T13:20:00-04:00,207.43722572326658,2026-06-17T14:05:00-04:00,206.06373426818848,60.32,-82.84900457031073,-0.662123902924933
JPM,2026-06-18T09:40:00-04:00,335.79545144653315,2026-06-18T10:00:00-04:00,332.63203134155276,37.27,-117.90066731261912,-0.9420675864884617
META,2026-06-18T10:30:00-04:00,571.9413651123047,2026-06-18T10:40:00-04:00,569.2801256103515,21.88,-58.227920302733935,-0.46529935834078945
AAPL,2026-06-17T12:25:00-04:00,298.92842105102534,2026-06-18T11:25:00-04:00,296.8029060974121,41.86,-88.97405595824937,-0.711044786621479
META,2026-06-18T10:45:00-04:00,571.360768005371,2026-06-18T14:05:00-04:00,574.5447531738281,21.9,69.72927518920983,0.5572635271358253
NVDA,2026-06-18T09:40:00-04:00,207.332125,2026-06-18T14:05:00-04:00,209.5552343902588,60.35,134.1646517021185,1.0722455047710522
AMZN,2026-06-18T10:05:00-04:00,239.61938488769528,2026-06-18T14:15:00-04:00,242.67698670959473,52.21,159.63739112137046,1.2760244015034463
NVDA,2026-06-18T14:25:00-04:00,210.40019244384763,2026-06-18T14:55:00-04:00,209.49029695129394,59.47,-54.111484942167785,-0.43245943931183595
NVDA,2026-06-18T15:05:00-04:00,210.35013938903808,2026-06-18T15:30:00-04:00,209.58020329284668,59.49,-45.803498362426446,-0.36602595007908256
GOOGL,2026-06-18T10:45:00-04:00,364.4240575561523,2026-06-18T15:30:00-04:00,367.1325,34.33,92.98082909729061,0.7432117577556862
AMZN,2026-06-18T15:55:00-04:00,240.7304954986572,2026-06-22T09:30:00-04:00,239.42034365844725,51.16,-67.02736814514125,-0.5442400795528884
MSFT,2026-06-18T15:55:00-04:00,375.9355575561523,2026-06-22T09:30:00-04:00,375.1444690246582,32.98,-26.090099768675316,-0.21043195185811459
GOOGL,2026-06-18T15:35:00-04:00,368.39802877807614,2026-06-22T09:30:00-04:00,353.9456878051758,33.96,-490.8014994396957,-3.9230234268181903
MSFT,2026-06-22T09:45:00-04:00,379.79442355346674,2026-06-22T10:15:00-04:00,375.44418731689456,32.95,-143.34028399505357,-1.145418670413882
NVDA,2026-06-18T15:35:00-04:00,210.4302212219238,2026-06-22T10:35:00-04:00,209.55973123168945,59.46,-51.75933481933428,-0.41367156541469935
AAPL,2026-06-18T15:45:00-04:00,297.95766366577146,2026-06-22T11:05:00-04:00,298.88581256103515,42.0,38.982253601074945,0.3115036155958127
AAPL,2026-06-22T11:10:00-04:00,300.3950962219238,2026-06-22T11:15:00-04:00,299.64006243896483,41.65,-31.447157060240126,-0.251346906941899
AAPL,2026-06-22T11:20:00-04:00,300.425125,2026-06-22T12:55:00-04:00,299.63006268310545,41.65,-33.114345498657165,-0.26464574722055284
TSLA,2026-06-22T13:15:00-04:00,409.4790773315429,2026-06-22T14:25:00-04:00,406.70287536621095,30.56,-84.84073206054438,-0.6779838382521661
AMZN,2026-06-22T14:05:00-04:00,234.04380755615233,2026-06-22T15:35:00-04:00,233.23653121948243,53.46,-43.156992958372896,-0.3449253133844257
MSFT,2026-06-22T14:05:00-04:00,370.3099424438476,2026-06-22T15:40:00-04:00,368.64099975585935,33.79,-56.39357342712293,-0.4506880579479232
JPM,2026-06-22T09:45:00-04:00,329.1187985534668,2026-06-23T09:30:00-04:00,329.1705,38.01,1.9651719827280532,0.01570905301078704
GOOGL,2026-06-23T10:10:00-04:00,349.1588075561523,2026-06-23T10:35:00-04:00,347.1325309753418,35.84,-72.62175265624741,-0.5803309373728474
META,2026-06-22T13:50:00-04:00,564.6516119384765,2026-06-23T11:00:00-04:00,563.9620847167969,22.16,-15.279923232421451,-0.12211551461129948
AMZN,2026-06-23T09:45:00-04:00,235.3150818328857,2026-06-23T11:15:00-04:00,234.08068743896484,53.17,-65.63274992477243,-0.5245708793104467
AAPL,2026-06-23T09:45:00-04:00,300.660345336914,2026-06-23T11:20:00-04:00,298.326375,41.61,-97.11650571899301,-0.7762813996300824
AAPL,2026-06-23T12:50:00-04:00,299.1988938903808,2026-06-23T13:00:00-04:00,297.7319687805176,41.82,-61.34680809447951,-0.4902842690323104
AMZN,2026-06-23T12:40:00-04:00,235.15491816711423,2026-06-23T13:15:00-04:00,233.79096890258788,53.21,-72.57574036544732,-0.5800215769066144
NVDA,2026-06-23T13:20:00-04:00,202.85264389038085,2026-06-23T13:50:00-04:00,201.48991300964354,61.68,-84.05324072387683,-0.6717836428465316
GOOGL,2026-06-23T12:30:00-04:00,347.6072697753906,2026-06-23T13:55:00-04:00,346.3732812194824,36.0,-44.42358801269461,-0.3549950369868662
META,2026-06-23T12:45:00-04:00,567.1866151123046,2026-06-23T14:00:00-04:00,563.5009374389648,22.07,-81.3429062506093,-0.6498174630954614
AAPL,2026-06-23T13:05:00-04:00,299.0687590026855,2026-06-23T14:15:00-04:00,298.2064998779297,41.84,-36.07692177978424,-0.28831467640794095
AMZN,2026-06-23T14:00:00-04:00,235.52528327941891,2026-06-23T14:50:00-04:00,234.27548451232911,53.13,-66.40180849548106,-0.5306431435673437
JPM,2026-06-23T14:55:00-04:00,334.8545090026855,2026-06-23T15:15:00-04:00,333.75590634155276,37.37,-41.054781446531194,-0.32808358006131794
AMZN,2026-06-23T15:40:00-04:00,235.29505755615233,2026-06-23T15:55:00-04:00,233.6111562194824,53.18,-89.5498730841063,-0.7156552093186497
TSLA,2026-06-24T09:30:00-04:00,383.16277877807613,2026-06-24T10:00:00-04:00,380.079531463623,32.66,-100.69885729003835,-0.8046834100863666
MSFT,2026-06-23T15:15:00-04:00,374.16379855346673,2026-06-24T10:15:00-04:00,373.01662463378904,33.44,-38.36149587402222,-0.30659671622768464
MSFT,2026-06-24T10:25:00-04:00,375.1747877807617,2026-06-24T10:30:00-04:00,373.5959397583008,33.35,-52.65458154907017,-0.4208299901494168
META,2026-06-24T10:50:00-04:00,565.2446726684569,2026-06-24T11:55:00-04:00,562.4220003662109,22.14,-62.493964771726866,-0.4993717656675115
GOOGL,2026-06-23T15:15:00-04:00,347.4771348876953,2026-06-24T12:20:00-04:00,349.7698751220703,36.01,82.56157583984385,0.6598247781443282
AAPL,2026-06-24T10:50:00-04:00,297.20190377807614,2026-06-24T12:50:00-04:00,296.7229690246582,42.1,-20.163153118895508,-0.16114794263753146
JPM,2026-06-23T15:20:00-04:00,334.7494235534668,2026-06-24T13:05:00-04:00,332.62703146362304,37.38,-79.33501631835911,-0.634024120882392
META,2026-06-24T14:35:00-04:00,560.8903471069335,2026-06-24T14:55:00-04:00,557.6817502441406,22.3,-71.5517100402814,-0.5720542133311434
TSLA,2026-06-24T15:50:00-04:00,377.1828057556152,2026-06-25T09:30:00-04:00,372.91671853637695,33.17,-141.50611306213352,-1.1310396853037785
NVDA,2026-06-24T15:55:00-04:00,200.16496133422848,2026-06-25T09:40:00-04:00,195.9538439025879,62.79,-264.4160635327125,-2.103823468188826
TSLA,2026-06-25T10:15:00-04:00,376.8965090026855,2026-06-25T11:10:00-04:00,372.70690658569333,33.19,-139.05290421996975,-1.1116055248371397
META,2026-06-25T10:40:00-04:00,554.755373046875,2026-06-25T11:10:00-04:00,549.8595631713868,22.56,-110.44947079101436,-0.8825168918327081
JPM,2026-06-24T14:25:00-04:00,333.56324099731444,2026-06-25T11:55:00-04:00,338.70096853637693,37.51,192.71615999023422,1.5402559118029018
TSLA,2026-06-25T12:05:00-04:00,376.21583633422847,2026-06-25T12:20:00-04:00,374.51512463378907,33.26,-56.56567115661441,-0.4520574458031305
GOOGL,2026-06-25T12:10:00-04:00,342.34700988769526,2026-06-25T12:25:00-04:00,340.4142498779297,36.55,-70.64237835693118,-0.5645616739575405
NVDA,2026-06-25T11:50:00-04:00,196.11591816711424,2026-06-25T12:35:00-04:00,195.07473426818848,63.8,-66.42753275146387,-0.5309022891443991
TSLA,2026-06-25T14:20:00-04:00,375.1948273315429,2026-06-25T14:45:00-04:00,373.09153134155275,33.34,-70.1238883062719,-0.5605876831909438
AMZN,2026-06-25T14:05:00-04:00,229.01878327941893,2026-06-25T15:15:00-04:00,228.1216560974121,54.63,-49.01005795303217,-0.39172646416178647
AAPL,2026-06-25T13:25:00-04:00,278.3280377807617,2026-06-25T15:15:00-04:00,276.4532809753418,44.96,-84.289065971679,-0.673578134767956
META,2026-06-25T15:15:00-04:00,547.0464999999999,2026-06-25T15:25:00-04:00,545.20425,22.87,-42.13225749999821,-0.33676296256349725
TSLA,2026-06-25T15:55:00-04:00,370.51015466308587,2026-06-26T09:30:00-04:00,370.76887463378904,33.32,8.62054942382958,0.06982803776010651
NVDA,2026-06-25T15:55:00-04:00,193.29810072326657,2026-06-26T09:30:00-04:00,191.47832817077636,63.86,-116.2106752020246,-0.9414332296495078
GOOGL,2026-06-25T14:05:00-04:00,342.2284832763672,2026-06-26T09:30:00-04:00,338.69596865844727,36.56,-129.14873443115158,-1.0322094128755535
AAPL,2026-06-26T10:10:00-04:00,278.4882014465332,2026-06-26T11:45:00-04:00,277.8518748779297,44.93,-28.590152727356244,-0.22849318761020831
AMZN,2026-06-26T10:05:00-04:00,230.14991816711424,2026-06-26T13:20:00-04:00,230.53923426818847,54.36,21.16322325439509,0.16915761003727256
TSLA,2026-06-26T10:00:00-04:00,375.8955090026855,2026-06-26T14:10:00-04:00,383.1464687805176,33.29,241.38445100402944,1.9289828168126004
MSFT,2026-06-26T09:30:00-04:00,357.88752877807616,2026-06-26T14:55:00-04:00,369.32031243896483,34.96,399.6901167846681,3.194518596365528
MSFT,2026-06-26T15:00:00-04:00,371.3019307556152,2026-06-26T15:05:00-04:00,369.80981268310546,33.7,-50.284379043578724,-0.40186111326521534
NVDA,2026-06-26T15:40:00-04:00,194.9347454986572,2026-06-26T15:50:00-04:00,192.9468593902588,64.19,-127.60240929809414,-1.0197700278179023
GOOGL,2026-06-26T15:10:00-04:00,342.58223022460936,2026-06-26T15:50:00-04:00,336.69296878051756,36.53,-215.13472055267349,-1.7190796616130928
NVDA,2026-06-29T09:40:00-04:00,195.97577877807615,2026-06-29T10:00:00-04:00,192.76704670715333,63.84,-204.8454554077129,-1.6373105344596708
AAPL,2026-06-26T12:50:00-04:00,279.21894244384765,2026-06-29T10:25:00-04:00,280.5991248779297,44.81,61.84597487121578,0.4943011466206638
MSFT,2026-06-26T15:10:00-04:00,371.1357796630859,2026-06-29T10:55:00-04:00,371.5780621948242,33.71,14.909344144899055,0.11917000622786332
AAPL,2026-06-29T11:40:00-04:00,282.962672668457,2026-06-29T12:00:00-04:00,281.02868756103516,44.22,-85.52082145019408,-0.6834771134947074
AMZN,2026-06-26T15:55:00-04:00,234.47924011230467,2026-06-29T12:10:00-04:00,240.33942182922362,54.22,317.73905269134593,2.499232645974204
NVDA,2026-06-29T10:50:00-04:00,194.36416816711423,2026-06-29T12:15:00-04:00,193.46134378051758,64.37,-58.114805765226286,-0.46450145369407836
JPM,2026-06-29T14:10:00-04:00,331.95161511230464,2026-06-29T14:30:00-04:00,330.96868780517576,37.69,-37.04653020568731,-0.2961055956291507
NVDA,2026-06-29T13:05:00-04:00,194.56836691284178,2026-06-29T14:55:00-04:00,193.78601573181152,64.31,-50.31300445205633,-0.4020957740683121
